tower_id,radio,operator,net,lat,lon,range,area
15368398,UMTS,e&,3,30.0729,30.9326,1000,32345
712968,LTE,e&,3,30.0708,30.933,1000,42345
15343997,UMTS,e&,3,30.0757,30.9253,2096,32345
766978,LTE,e&,3,30.0508,30.9457,1000,42345
460547,LTE,e&,3,30.0333,30.9625,500,42345
1320450,LTE,e&,3,30.0236,30.9691,1000,42345
26057563,LTE,Vodafone,2,30.0543,31.3384,1000,11150
25609050,LTE,Vodafone,2,30.0688,31.3269,1000,11150
29071450,LTE,Vodafone,2,30.0555,31.338,1000,11150
25986396,LTE,Vodafone,2,30.0392,31.3297,1000,11150
29492317,LTE,Vodafone,2,30.0693,31.3247,1000,11150
29420634,LTE,Vodafone,2,30.0939,31.3391,1000,11180
25657690,LTE,Vodafone,2,30.0838,31.3413,1000,11180
28747777,LTE,Vodafone,2,29.9996,31.3997,1000,21240
54440026,LTE,Vodafone,2,29.9859,31.1855,608,11310
64520193,LTE,Vodafone,2,30.0424,31.0448,2596,21250
64520196,LTE,Vodafone,2,30.0401,31.0409,1000,21250
65240321,LTE,Vodafone,2,30.0386,31.0382,1000,21250
54033156,LTE,Vodafone,2,30.0373,31.0361,1000,21250
54385154,LTE,Vodafone,2,30.0227,31.0134,1000,21250
54661889,LTE,Vodafone,2,30.0209,31.0105,500,21250
54661892,LTE,Vodafone,2,30.02,31.0081,1000,21250
54740226,LTE,Vodafone,2,30.0668,31.1451,1000,21250
54734849,LTE,Vodafone,2,30.0639,31.1651,1000,11070
54667777,LTE,Vodafone,2,30.0541,31.1767,1000,11070
54667778,LTE,Vodafone,2,30.0523,31.1772,1000,11070
492547,LTE,e&,3,30.0839,30.948,4319,42292
259336,LTE,e&,3,30.082,30.9653,1279,42292
1046273,LTE,e&,3,30.0957,30.9841,2123,42292
852482,LTE,e&,3,30.0984,31.1175,1000,42292
26035035,LTE,Vodafone,2,30.051,31.2364,1000,11140
26035034,LTE,Vodafone,2,30.0528,31.2382,1000,11140
25675354,LTE,Vodafone,2,30.0505,31.2472,1000,11140
26098525,LTE,Vodafone,2,30.0526,31.2807,1000,11020
29772803,LTE,Vodafone,2,30.0192,31.3422,1000,11150
25655899,LTE,Vodafone,2,30.0495,31.2337,1000,11140
43524867,LTE,Vodafone,2,30.0531,31.2384,1000,11140
29569794,LTE,Vodafone,2,30.0565,31.2794,1000,11200
29569823,LTE,Vodafone,2,30.0561,31.2793,1000,11200
29347358,LTE,Vodafone,2,30.0473,31.2881,1000,11020
29347330,LTE,Vodafone,2,30.0439,31.2941,1000,11020
699395,LTE,e&,3,30.0471,30.9491,1000,42345
844035,LTE,e&,3,30.0627,30.9357,1000,42345
25632090,LTE,Vodafone,2,30.0549,31.343,1000,11150
103681,LTE,e&,3,30.0672,31.2875,1000,41131
190723,LTE,e&,3,30.1063,31.0086,1000,42292
25997315,LTE,Vodafone,2,30.1063,31.3629,1000,11160
25997313,LTE,Vodafone,2,30.1091,31.3679,1000,11160
43585283,LTE,Vodafone,2,30.1098,31.3725,1000,11160
29447770,LTE,Vodafone,2,30.1109,31.3846,1000,11160
29447681,LTE,Vodafone,2,30.1102,31.3876,1019,11160
25868289,LTE,Vodafone,2,30.1094,31.3993,1000,11160
522756,LTE,e&,3,30.0932,31.3799,1000,41161
259331,LTE,e&,3,30.0857,30.969,2506,42292
351489,LTE,e&,3,30.101,31.0255,1000,42292
278788,LTE,e&,3,29.9708,31.2216,1000,42355
433921,LTE,e&,3,29.9316,31.2564,1000,42371
170243,LTE,e&,3,29.9285,31.2592,1000,42371
169985,LTE,e&,3,29.9026,31.2687,1000,42371
606721,LTE,e&,3,29.8979,31.2691,1000,42371
169473,LTE,e&,3,29.8656,31.2785,1000,42371
226051,LTE,e&,3,29.8766,31.2743,1000,42352
421635,LTE,e&,3,29.9141,31.2658,1000,42371
433922,LTE,e&,3,29.9334,31.2548,1000,42371
321793,LTE,e&,3,29.8957,31.2703,1000,42371
25985822,LTE,Vodafone,2,30.1303,31.4644,1498,11190
28980510,LTE,Vodafone,2,30.1424,31.464,1000,11190
28831233,LTE,Vodafone,2,30.0432,31.4046,1000,21240
29085700,LTE,Vodafone,2,30.0335,31.4026,1000,21240
29722370,LTE,Vodafone,2,30.0351,31.4003,1000,21240
10971907,LTE,e&,3,30.4799,30.2705,1731,42274
183556,LTE,e&,3,30.3985,30.3714,3721,42346
584708,LTE,e&,3,30.3787,30.4011,1580,42346
496388,LTE,e&,3,30.2587,30.6586,2077,42346
357647,LTE,e&,3,30.1597,31.4695,1000,41201
357633,LTE,e&,3,30.1612,31.4725,1000,41201
357635,LTE,e&,3,30.158,31.4574,723,41201
830979,LTE,e&,3,30.1494,31.4267,1000,41161
708356,LTE,e&,3,30.0587,30.9391,1000,42345
2631937,LTE,Orange,1,30.1202,31.3899,1000,25636
2607619,LTE,Orange,1,30.1059,31.3734,500,25636
2667268,LTE,Orange,1,30.1036,31.3725,632,25636
2838787,LTE,Orange,1,30.1051,31.3646,1000,25636
2790657,LTE,Orange,1,30.0932,31.3622,2488,42051
2608408,LTE,Orange,1,30.1026,31.3678,1000,25636
2839061,LTE,Orange,1,30.1081,31.3676,500,25636
3584003,LTE,Orange,1,30.1313,31.3885,3711,41151
2608398,LTE,Orange,1,30.1036,31.3666,614,25636
573984,LTE,e&,3,30.1048,31.3644,1000,41161
2809532,UMTS,Vodafone,2,30.1044,31.3669,500,11422
25997314,LTE,Vodafone,2,30.1043,31.3651,1000,11160
25997343,LTE,Vodafone,2,30.1042,31.3653,1000,11160
2587905,LTE,Orange,1,30.1116,31.3455,500,41151
3379714,LTE,Orange,1,30.1161,31.3639,693,41151
3379716,LTE,Orange,1,30.1182,31.3594,1000,41151
3379715,LTE,Orange,1,30.1145,31.3662,898,41151
100926,LTE,e&,3,30.1104,31.3691,721,41081
573987,LTE,e&,3,30.1056,31.3666,1000,41161
955394,LTE,e&,3,30.1029,31.3659,1000,41081
3522307,LTE,Orange,1,30.1185,31.3421,524,41151
3522306,LTE,Orange,1,30.1199,31.3473,500,41151
2587137,LTE,Orange,1,30.1178,31.3476,2912,41151
3522305,LTE,Orange,1,30.1202,31.3466,619,41151
2895618,LTE,Orange,1,30.1215,31.369,1768,41151
3522316,LTE,Orange,1,30.119,31.3459,500,41151
3522315,LTE,Orange,1,30.1218,31.3477,938,41151
2587147,LTE,Orange,1,30.1168,31.3448,1000,41151
2608641,LTE,Orange,1,30.1034,31.3795,500,25636
3628802,LTE,Orange,1,30.0975,31.3818,1000,25636
3628803,LTE,Orange,1,30.0983,31.3818,1000,25636
3622145,LTE,Orange,1,30.0924,31.3804,542,25636
3622147,LTE,Orange,1,30.0892,31.3727,1000,25636
3612932,LTE,Orange,1,30.0931,31.3742,1000,25636
3612931,LTE,Orange,1,30.0927,31.3728,1000,25636
2608387,LTE,Orange,1,30.0972,31.37,1663,25636
3168770,LTE,Orange,1,30.0935,31.3721,1000,25636
2667267,LTE,Orange,1,30.0991,31.3742,1000,25636
2607628,LTE,Orange,1,30.1045,31.3783,529,25636
2607638,LTE,Orange,1,30.1029,31.3763,1000,25636
2608395,LTE,Orange,1,30.1029,31.3731,1000,25636
2608396,LTE,Orange,1,30.0995,31.3739,1000,25636
2608397,LTE,Orange,1,30.0988,31.3703,1000,25636
3591683,LTE,Orange,1,30.0946,31.3754,1000,25636
3520002,LTE,Orange,1,30.0914,31.3743,549,25636
2632194,LTE,Orange,1,30.0845,31.3782,1272,25636
2632203,LTE,Orange,1,30.0928,31.3806,1000,25636
1694167,UMTS,Orange,1,30.0913,31.3776,1000,5636
2608653,LTE,Orange,1,30.1029,31.3781,1000,25636
2608651,LTE,Orange,1,30.1032,31.3797,1000,25636
2608652,LTE,Orange,1,30.1013,31.3808,1000,25636
2608642,LTE,Orange,1,30.1028,31.3805,1000,25636
2782313,UMTS,Vodafone,2,30.1035,31.3772,500,11422
2588673,LTE,Orange,1,30.1185,31.3564,1000,41151
2607639,LTE,Orange,1,30.1045,31.3758,1000,25636
2607629,LTE,Orange,1,30.1063,31.3734,1000,25636
27343,GSM,Orange,1,30.1042,31.3659,1000,35156
16574,GSM,Orange,1,30.1042,31.3659,1000,35156
2607627,LTE,Orange,1,30.1083,31.3744,1000,25636
3622146,LTE,Orange,1,30.0877,31.3717,1046,25636
3622156,LTE,Orange,1,30.0889,31.374,1181,25636
3068951,LTE,Orange,1,30.0812,31.3668,1000,46336
3068931,LTE,Orange,1,30.0809,31.3666,1000,46336
1694166,UMTS,Orange,1,30.0885,31.3715,1000,5636
1658732,UMTS,Orange,1,30.0892,31.3692,971,5636
1671596,UMTS,Orange,1,30.0915,31.3742,1000,5636
3520003,LTE,Orange,1,30.091,31.3757,1000,25636
29060610,LTE,Vodafone,2,30.1468,31.3317,1000,11220
29086211,LTE,Vodafone,2,29.9881,31.3723,1000,21240
54958878,LTE,Vodafone,2,30.0193,31.2166,1000,11320
54958849,LTE,Vodafone,2,30.0196,31.2174,1000,11320
54955010,LTE,Vodafone,2,30.0221,31.2157,1000,11320
54958850,LTE,Vodafone,2,30.0181,31.2156,1000,11320
47162115,LTE,Vodafone,2,30.1247,31.3606,1000,11190
28730627,LTE,Vodafone,2,30.1442,31.3301,1000,11220
1670438,UMTS,Orange,1,30.1031,31.3773,1000,5636
2607373,LTE,Orange,1,30.1078,31.3746,1000,25636
1646349,UMTS,Orange,1,30.1054,31.3705,1000,5636
2588675,LTE,Orange,1,30.1204,31.3529,554,41151
2839554,LTE,Orange,1,30.1219,31.3624,1000,41151
2895617,LTE,Orange,1,30.1192,31.3701,1133,41151
3150593,LTE,Orange,1,30.0735,31.3571,1000,42051
3150594,LTE,Orange,1,30.072,31.3552,1000,42051
2812675,LTE,Orange,1,30.071,31.3534,1000,42051
2812676,LTE,Orange,1,30.0705,31.3518,1000,42051
3404036,LTE,Orange,1,30.07,31.3489,500,42051
2654722,LTE,Orange,1,30.0692,31.3433,500,42051
2586625,LTE,Orange,1,30.0697,31.346,1000,42051
2654721,LTE,Orange,1,30.0706,31.342,857,42051
2586626,LTE,Orange,1,30.0701,31.3437,1000,42051
1657010,UMTS,Orange,1,30.1016,31.3673,1000,5636
1657009,UMTS,Orange,1,30.1,31.3691,1000,5636
1674827,UMTS,Orange,1,30.0967,31.3712,1000,5636
1658730,UMTS,Orange,1,30.0953,31.3716,1000,5636
1698071,UMTS,Orange,1,30.0792,31.3793,742,6336
1682662,UMTS,Orange,1,30.0811,31.4059,915,6336
1682661,UMTS,Orange,1,30.0806,31.4152,1020,6336
1639391,UMTS,Orange,1,30.0794,31.4282,1142,6336
1675493,UMTS,Orange,1,30.0823,31.4384,1117,6336
3211779,LTE,Orange,1,30.075,31.4725,1000,2006
1677980,UMTS,Orange,1,30.0778,31.4719,797,6336
3211780,LTE,Orange,1,30.0763,31.4722,629,2006
1677986,UMTS,Orange,1,30.0676,31.4748,1000,6336
1677978,UMTS,Orange,1,30.0677,31.4748,781,6336
3211778,LTE,Orange,1,30.0683,31.4748,934,2006
1680234,UMTS,Orange,1,30.0642,31.475,1000,6336
1684466,UMTS,Orange,1,30.057,31.4749,1000,6336
1684465,UMTS,Orange,1,30.0561,31.475,1000,6336
2703363,LTE,Orange,1,30.0477,31.4749,1000,2016
1689771,UMTS,Orange,1,30.0462,31.4749,1000,8136
2703362,LTE,Orange,1,30.0437,31.475,1000,2016
1700589,UMTS,Orange,1,30.0438,31.475,1000,8136
3517954,LTE,Orange,1,30.0334,31.475,1000,2016
1670834,UMTS,Orange,1,30.0339,31.475,1000,8136
3634433,LTE,Orange,1,30.0214,31.4748,500,2016
1686038,UMTS,Orange,1,30.0235,31.4749,884,8136
1686040,UMTS,Orange,1,30.0176,31.4748,1000,8136
2641153,LTE,Orange,1,30.0149,31.4747,1000,2016
1675343,UMTS,Orange,1,30.0107,31.473,652,8136
2733825,LTE,Orange,1,30.0104,31.4732,514,2016
1691993,UMTS,Orange,1,30.0085,31.4689,500,8136
1675345,UMTS,Orange,1,30.0047,31.4695,1000,8136
2979329,LTE,Orange,1,30.002,31.4686,1000,2014
1650067,UMTS,Orange,1,30.0022,31.4689,1000,8136
3217410,LTE,Orange,1,27.1754,33.7742,3083,31152
3272450,LTE,Orange,1,27.1679,33.7952,2834,31152
3392770,LTE,Orange,1,27.0756,33.8228,8802,31152
3488259,LTE,Orange,1,27.0916,33.8128,5450,31152
3547395,LTE,Orange,1,27.0389,33.8373,2458,31452
3038979,LTE,Orange,1,27.1174,33.8028,6970,31152
3031298,LTE,Orange,1,27.1248,33.8091,1908,31152
3038978,LTE,Orange,1,27.0971,33.8227,533,31152
3038977,LTE,Orange,1,27.1076,33.8197,1317,31152
3031299,LTE,Orange,1,27.1488,33.8124,3577,31152
3448321,LTE,Orange,1,27.157,33.8232,5385,31152
3062531,LTE,Orange,1,27.1669,33.8217,500,31152
3046147,LTE,Orange,1,27.165,33.8212,1000,31152
3487747,LTE,Orange,1,27.1724,33.8219,1000,31152
3487748,LTE,Orange,1,27.1985,33.799,3266,31152
3487745,LTE,Orange,1,27.1784,33.8241,1000,31152
3487746,LTE,Orange,1,27.1766,33.8258,942,31152
3487756,LTE,Orange,1,27.1773,33.8331,1000,31152
3037185,LTE,Orange,1,27.1755,33.8245,1000,31152
3062529,LTE,Orange,1,27.1679,33.8251,1000,31152
3037187,LTE,Orange,1,27.1686,33.8261,1000,31152
3046657,LTE,Orange,1,27.1568,33.7852,3696,31152
3488258,LTE,Orange,1,27.0568,33.8334,2757,31152
3547394,LTE,Orange,1,26.9907,33.846,2061,31452
3356163,LTE,Orange,1,26.9628,33.8997,2759,31452
3568642,LTE,Orange,1,26.8665,33.9117,2819,31452
3148292,LTE,Orange,1,26.8519,33.9172,2226,31452
3053828,LTE,Orange,1,26.81,33.9176,1658,31452
28825690,LTE,Vodafone,2,30.077,31.2764,1000,11200
28825692,LTE,Vodafone,2,30.0756,31.2736,1000,11200
29506652,LTE,Vodafone,2,30.0698,31.2672,1000,11200
26060035,LTE,Vodafone,2,30.0572,31.3486,1000,11150
8217018,UMTS,Vodafone,2,29.9974,31.0897,1000,31122
54292993,LTE,Vodafone,2,30.0843,30.988,1340,21250
54801254,LTE,Vodafone,2,30.0841,30.9493,5314,21250
26103071,LTE,Vodafone,2,30.0806,31.4164,1000,11190
28830980,LTE,Vodafone,2,30.0795,31.3937,1000,11160
26100740,LTE,Vodafone,2,30.0801,31.3821,1000,11160
3053825,LTE,Orange,1,26.8504,33.919,1671,31452
3195139,LTE,Orange,1,29.9956,31.3729,4198,2014
2900739,LTE,Orange,1,30.1493,31.4333,1062,25736
3641346,LTE,Orange,1,30.1488,31.4245,500,25736
3641347,LTE,Orange,1,30.1475,31.4172,696,25736
3104770,LTE,Orange,1,30.1326,31.3868,1000,41151
2938625,LTE,Orange,1,30.1287,31.3819,1000,41151
2938626,LTE,Orange,1,30.1236,31.3752,1000,41151
453896,LTE,e&,3,30.0414,31.1725,1000,42291
1373187,LTE,e&,3,30.1063,31.2013,1000,41132
25640201,LTE,Vodafone,2,30.1043,31.2608,1000,11140
830980,LTE,e&,3,30.1514,31.4337,1000,41161
202498,LTE,e&,3,30.1482,31.4231,1000,41161
265219,LTE,e&,3,30.0721,31.3545,994,41181
357634,LTE,e&,3,30.1539,31.4651,1000,41201
357655,LTE,e&,3,30.1576,31.4642,1000,41201
26056451,LTE,Vodafone,2,30.041,31.3012,1000,11150
26072066,LTE,Vodafone,2,30.0664,31.2713,1000,11200
29506561,LTE,Vodafone,2,30.0668,31.2716,1000,11200
29337091,LTE,Vodafone,2,30.0715,31.2732,1000,11200
29506563,LTE,Vodafone,2,30.0691,31.2657,1000,11200
29072642,LTE,Vodafone,2,30.0587,31.3108,1000,11020
29147139,LTE,Vodafone,2,30.006,31.3936,1000,21240
29772862,LTE,Vodafone,2,30.0218,31.335,1000,11150
29772832,LTE,Vodafone,2,30.0201,31.343,1545,11150
29347074,LTE,Vodafone,2,30.0434,31.2953,1000,11020
29701663,LTE,Vodafone,2,30.0634,31.2511,1000,11140
29701633,LTE,Vodafone,2,30.0647,31.253,1000,11140
29701634,LTE,Vodafone,2,30.0623,31.2491,1000,11140
29701635,LTE,Vodafone,2,30.0615,31.2475,1000,11140
26098206,LTE,Vodafone,2,30.0458,31.2683,1000,11020
29583904,LTE,Vodafone,2,30.0379,31.3072,1000,11150
29100292,LTE,Vodafone,2,30.0846,31.4548,1000,21200
29115137,LTE,Vodafone,2,30.0894,31.4948,1188,21200
29964801,LTE,Vodafone,2,30.0937,31.4911,1665,21200
29467395,LTE,Vodafone,2,30.0882,31.5473,589,21200
29467396,LTE,Vodafone,2,30.0903,31.5532,1000,21200
29467393,LTE,Vodafone,2,30.0942,31.5619,1386,21200
28791554,LTE,Vodafone,2,30.126,31.603,1000,21300
28791555,LTE,Vodafone,2,30.1264,31.6028,1000,21300
26001412,LTE,Vodafone,2,30.1192,31.6043,1000,21300
29257988,LTE,Vodafone,2,30.114,31.6055,1000,21300
29257987,LTE,Vodafone,2,30.108,31.6035,1000,21300
29467422,LTE,Vodafone,2,30.0943,31.562,1000,21200
29964804,LTE,Vodafone,2,30.0917,31.4697,1015,21200
43575898,LTE,Vodafone,2,30.0526,31.2366,1000,11140
47035650,LTE,Vodafone,2,30.0572,31.244,1000,11140
47035651,LTE,Vodafone,2,30.0575,31.2438,1000,11140
29716226,LTE,Vodafone,2,30.0587,31.2445,1000,11140
31573340,LTE,Vodafone,2,30.0203,31.3791,1000,21240
28778784,LTE,Vodafone,2,30.0487,31.4069,1000,21240
30220035,LTE,Vodafone,2,30.0568,31.4039,1000,21240
30220036,LTE,Vodafone,2,30.0609,31.4045,1000,21240
30220033,LTE,Vodafone,2,30.0664,31.4043,1129,21240
30219522,LTE,Vodafone,2,30.0694,31.404,1000,21240
30219523,LTE,Vodafone,2,30.0688,31.404,1000,21240
30219521,LTE,Vodafone,2,30.0712,31.4039,1000,21240
28830977,LTE,Vodafone,2,30.074,31.401,1000,11160
26103072,LTE,Vodafone,2,30.0803,31.4065,1000,11190
30219553,LTE,Vodafone,2,30.0747,31.4037,1000,21240
26100737,LTE,Vodafone,2,30.0825,31.3862,1000,11160
27163393,LTE,Vodafone,2,30.1035,31.3872,1000,11160
28267777,LTE,Vodafone,2,30.1062,31.3865,1000,11160
25665372,LTE,Vodafone,2,30.1098,31.3724,1000,11160
27169371,LTE,Vodafone,2,30.1179,31.3645,1037,11180
43527002,LTE,Vodafone,2,30.1189,31.3616,1000,11180
29241346,LTE,Vodafone,2,30.1266,31.3757,1000,11160
43585312,LTE,Vodafone,2,30.1122,31.3688,1007,11160
27163423,LTE,Vodafone,2,30.1015,31.3863,1000,11160
27163422,LTE,Vodafone,2,30.106,31.3869,1000,11160
529940,LTE,e&,3,30.0517,31.237,1000,41171
1802799,UMTS,Orange,1,30.0725,31.0102,756,6650
1783771,UMTS,Orange,1,30.0784,31.0005,744,6650
1834019,UMTS,Orange,1,30.0861,30.9826,1189,1252
1773571,UMTS,Orange,1,30.0835,30.9579,1000,1252
1793470,UMTS,Orange,1,30.0794,30.9487,2465,1252
1821238,UMTS,Orange,1,30.0755,30.9461,1000,1252
1821240,UMTS,Orange,1,30.0733,30.9393,1000,1252
1807572,UMTS,Orange,1,30.0838,30.939,2134,1252
394755,LTE,e&,3,30.1505,30.8149,4360,42346
342018,LTE,e&,3,30.154,30.8054,1060,42346
393730,LTE,e&,3,30.2661,30.6434,1665,42346
393729,LTE,e&,3,30.2717,30.6321,1000,42346
699650,LTE,e&,3,30.3474,30.4656,1387,42346
10971906,LTE,e&,3,30.4625,30.2983,1570,42274
8637698,LTE,e&,3,30.4916,30.2577,1572,42094
3153217,UMTS,Orange,1,30.513,30.2218,1409,5549
8637699,LTE,e&,3,30.5231,30.2308,2959,42094
8637700,LTE,e&,3,30.5269,30.2286,1571,42094
3184827,UMTS,Orange,1,30.5193,30.0829,2594,5549
3153435,UMTS,Orange,1,30.5222,30.0763,1350,5549
3153434,UMTS,Orange,1,30.5042,30.1256,1562,5549
3153433,UMTS,Orange,1,30.5034,30.1287,1749,5549
3184711,UMTS,Orange,1,30.4892,30.1577,1269,5549
351746,LTE,e&,3,30.1355,30.8652,1156,42346
1805687,UMTS,Orange,1,30.0919,30.9636,1388,1252
1790446,UMTS,Orange,1,30.0964,30.9809,2270,1252
54754050,LTE,Vodafone,2,30.1593,30.804,3386,21250
678411,LTE,e&,3,30.0271,31.2288,1000,42357
45098498,LTE,Vodafone,2,30.0436,31.3238,1000,11150
603139,LTE,e&,3,30.1634,31.337,1032,41121
14193411,LTE,e&,3,27.3932,30.8876,1000,42361
13060100,LTE,e&,3,27.2104,31.0875,1302,42362
14203140,LTE,e&,3,27.1986,31.1692,1000,42362
28754177,LTE,Vodafone,2,30.0812,31.3515,1000,11180
25652226,LTE,Vodafone,2,30.0496,31.4018,1000,21240
29066499,LTE,Vodafone,2,30.0489,31.4017,1000,21240
29066526,LTE,Vodafone,2,30.051,31.4027,1000,21240
29060709,LTE,Vodafone,2,30.1464,31.3316,1000,11220
28730726,LTE,Vodafone,2,30.1457,31.3315,1000,11220
28730724,LTE,Vodafone,2,30.1459,31.3315,1000,11220
80782594,LTE,Vodafone,2,30.289,31.2172,1000,15200
80186626,LTE,Vodafone,2,30.4556,31.2105,1748,15470
1805707,UMTS,Orange,1,30.0649,31.026,1000,6650
520451,LTE,e&,3,30.0696,31.0155,2148,42292
15036827,UMTS,e&,3,30.0784,31.0201,1000,32292
1773442,UMTS,Orange,1,30.0642,31.0236,990,6650
751361,LTE,e&,3,30.0958,31.0087,2312,42345
619268,LTE,e&,3,30.0498,31.0478,1111,42292
809731,LTE,e&,3,30.0437,30.9517,1000,42345
350754,LTE,e&,3,30.0291,31.2079,1000,42295
350783,LTE,e&,3,30.0283,31.2105,1000,42295
92164,LTE,e&,3,30.0275,31.2267,1000,42357
92161,LTE,e&,3,30.0284,31.2273,1000,42357
577346,LTE,e&,3,30.067,31.145,1000,42292
2586636,LTE,Orange,1,30.07,31.3435,1000,42051
3662083,LTE,Orange,1,30.082,31.3795,596,2005
29006595,LTE,Vodafone,2,30.0907,31.3267,1000,11180
520456,LTE,e&,3,30.0654,31.0234,1000,42292
191234,LTE,e&,3,30.0567,31.0361,1000,42292
1070404,LTE,e&,3,30.1021,31.1882,3632,42145
744449,LTE,e&,3,30.0774,31.0246,1000,42292
573196,LTE,e&,3,30.1205,31.3449,1000,41081
573198,LTE,e&,3,30.1192,31.3466,512,41081
573462,LTE,e&,3,30.1222,31.3454,1000,41081
1622020,LTE,e&,3,30.1222,31.3468,1000,41081
544150,UMTS,e&,3,30.1203,31.3445,1000,31081
465988,LTE,e&,3,30.0941,31.1984,1000,42145
901378,LTE,e&,3,30.1053,31.011,1303,42292
1295682,LTE,e&,3,30.0712,31.2863,1000,41131
2892547,LTE,Orange,1,30.0556,31.0732,2337,16650
3317763,LTE,Orange,1,30.0919,31.0586,1318,16650
3343876,LTE,Orange,1,30.0986,31.0297,3258,16650
3317762,LTE,Orange,1,30.0939,31.0695,951,16650
3356419,LTE,Orange,1,30.1007,31.1057,1000,16350
3760130,LTE,Orange,1,30.1015,31.1885,1859,42257
3021829,LTE,WE,4,30.1095,31.2271,1000,42257
14133763,LTE,e&,3,25.7277,32.6577,1000,42262
242949,LTE,WE,4,30.1091,31.2627,1000,41853
2878981,LTE,WE,4,30.0614,31.1745,1000,46350
3241221,LTE,WE,4,30.1079,31.2038,1000,42257
59142,LTE,WE,4,30.1116,31.2226,1000,42354
3021829,LTE,Orange,1,30.105,31.2335,1000,42257
3158815,LTE,Orange,1,30.1006,31.1018,3236,16350
2973953,LTE,Orange,1,30.1068,31.202,663,42257
3356417,LTE,Orange,1,30.0986,31.1336,1658,16350
3356418,LTE,Orange,1,30.0988,31.1169,2502,16350
3158786,LTE,Orange,1,30.0985,31.0857,1663,16350
3317803,LTE,Orange,1,30.092,31.0532,1108,16650
2591522,LTE,Orange,1,30.0789,30.9998,3583,16650
2663711,LTE,Orange,1,30.0853,30.9892,2720,11252
2663715,LTE,Orange,1,30.0853,30.9575,2555,11252
3317802,LTE,Orange,1,30.0938,31.0688,1000,16650
2591492,LTE,Orange,1,30.0789,31.0004,3133,16650
1820549,UMTS,Orange,1,30.0923,30.8802,4384,2053
3131906,LTE,Orange,1,30.0866,30.89,3395,12053
2667532,LTE,Orange,1,30.0629,31.0357,7914,16650
3158826,LTE,Orange,1,30.0965,31.079,1688,16350
3317793,LTE,Orange,1,30.092,31.0498,1457,16650
3204868,LTE,Orange,1,30.0788,30.9174,2397,11252
1805706,UMTS,Orange,1,30.0625,31.0272,1000,6650
3158816,LTE,Orange,1,30.0989,31.0882,3300,16350
242951,LTE,WE,4,30.1084,31.2591,1000,41853
3023913,LTE,Orange,1,30.1052,31.2027,1000,42257
3000361,LTE,Orange,1,30.092,31.1973,922,42257
3000363,LTE,Orange,1,30.083,31.1897,1377,42257
2761220,LTE,Orange,1,30.0615,31.0895,2295,16350
2976800,LTE,Orange,1,30.1049,31.2444,2402,42257
3128833,LTE,WE,4,30.1087,31.2605,1000,4006
2630414,LTE,Orange,1,30.057,31.0358,1000,16650
2973956,LTE,Orange,1,30.1059,31.2013,1255,42257
3739149,LTE,Orange,1,30.1101,31.3699,621,25636
2667278,LTE,Orange,1,30.1047,31.369,1000,25636
3739403,LTE,Orange,1,30.1153,31.3737,812,25636
3739170,LTE,Orange,1,30.1125,31.3717,1835,25636
2839043,LTE,Orange,1,30.1064,31.3623,758,25636
3343873,LTE,Orange,1,30.0924,31.0455,770,16650
3758850,LTE,Orange,1,30.1058,30.9822,1240,11252
2659851,LTE,Orange,1,30.0829,30.9564,1657,11252
3131916,LTE,Orange,1,30.0805,30.9053,1981,12053
3624961,LTE,Orange,1,30.0809,30.9359,1565,11252
3584032,LTE,Orange,1,30.1376,31.3935,718,41151
2702882,LTE,Orange,1,30.1467,31.4126,726,25736
2923807,LTE,Orange,1,30.1591,31.4697,693,25736
3758851,LTE,Orange,1,30.0902,30.9517,4245,11252
2654724,LTE,Orange,1,30.0718,31.3389,500,42051
3238954,LTE,Orange,1,30.1146,31.203,957,42257
2830087,LTE,WE,4,30.0926,31.1976,1000,42257
3645738,LTE,Orange,1,30.0652,31.1255,1000,16350
2721283,LTE,Orange,1,30.1315,31.3759,1000,41151
2721303,LTE,Orange,1,30.1317,31.3762,1000,41151
2900740,LTE,Orange,1,30.1508,31.4315,1000,25736
3040267,LTE,Orange,1,30.0779,31.3136,1000,42251
13062,LTE,WE,4,30.1112,31.2804,1000,42354
3356459,LTE,Orange,1,30.1006,31.1021,1421,16350
3760172,LTE,Orange,1,30.0998,31.16,1641,42257
2869510,LTE,WE,4,30.0878,31.1951,1000,42257
3241222,LTE,WE,4,30.105,31.2027,1000,42257
11783,LTE,WE,4,30.1063,31.2821,1070,42351
2720799,LTE,Orange,1,29.9513,31.0893,2150,16450
2720800,LTE,Orange,1,29.9547,31.0803,940,16450
2630916,LTE,Orange,1,30.1138,31.3959,1000,25636
2788866,LTE,Orange,1,30.1145,31.3988,1000,25636
3209248,LTE,Orange,1,30.1265,31.3801,2324,41151
2631979,LTE,Orange,1,30.1162,31.3783,1793,25636
3739433,LTE,Orange,1,30.1144,31.3744,1000,25636
3739436,LTE,Orange,1,30.1179,31.3708,832,25636
3739180,LTE,Orange,1,30.1111,31.3721,1226,25636
3769612,LTE,Orange,1,30.1039,31.3722,1000,25636
3769614,LTE,Orange,1,30.1068,31.368,500,25636
3738891,LTE,Orange,1,30.106,31.3669,1000,25636
3738894,LTE,Orange,1,30.1046,31.3661,1000,25636
3738904,LTE,Orange,1,30.1033,31.3663,1000,25636
3738924,LTE,Orange,1,30.1043,31.366,1000,25636
3738914,LTE,Orange,1,30.1042,31.3659,1000,25636
